School_code,School_name,development_region,Eco_Belt,Zone,District,VDC,Address,Ward_No,Locality,ECD,PRIMARY,LSEC,SEC,HSEC
390070007,Sahid Sukra Uchcha Ma V,Western,Hill,Gandaki,Syangja,Deurali,Banethok,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
390080001,Jana Priya Uchcha Ma V,Western,Hill,Gandaki,Syangja,Bhatkhola,Bhatkhola,6,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
390090004,Andhaandhi Prakash Ma V,Western,Hill,Gandaki,Syangja,Chautara,Chautara,4,Urban,Community_aided,Community_Managed,Community_Managed,Community_Teacher_aided,
390090006,Rastriya Uchcha Ma V,Western,Hill,Gandaki,Syangja,Chautara,Chautara,9,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Managed,Community_Teacher_aided
390100001,Janata Uchha Ma V,Western,Hill,Gandaki,Syangja,Archale,Birgha,3,Urban,,,Community_aided,Community_aided,Community_Teacher_aided
390100004,Bhawani Uchha Ma V,Western,Hill,Gandaki,Syangja,Archale,Birgha,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
390100011,Birga Ebs,Western,Hill,Gandaki,Syangja,Archale,,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
390110006,Jamune Danda Ma V,Western,Hill,Gandaki,Syangja,Archale,Biruwa,5,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
390120006,Piungha Lower Secondary School,Western,Hill,Gandaki,Syangja,Bhanjyang,Pyungha,5,Urban,Community_aided,Community_Managed,Community_Teacher_aided,,
390120007,Janahit Ma V,Western,Hill,Gandaki,Syangja,Bhanjyang,Chandi,3,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,
390130004,Ganga Lal Uchha Uchha Ma V,Western,Hill,Gandaki,Syangja,Chapakot,Chapakot,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
390130008,Buddha Samudayik Ebs,Western,Hill,Gandaki,Syangja,Chapakot,Suntalitar,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
390130010,Bhu Pu Sainik Kaligandaki Ebs,Western,Hill,Gandaki,Syangja,Chapakot,Chapakot,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
390140005,Dabhunga Thanti Ma V,Western,Hill,Gandaki,Syangja,Chhangchhangdi,Chhanchhandi,7,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_aided,
390150007,Jana Pradip Uchha Ma V,Western,Hill,Gandaki,Syangja,Chilaunebas,Chilaunebas,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
390160009,Jana Priya Uchha Uchha Ma V,Western,Hill,Gandaki,Syangja,Chinnebas,Chinnebas,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
390160012,Divyagyan Ebs,Western,Hill,Gandaki,Syangja,Chinnebas,Chinnebas,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
390170001,Jana Kalyan Ma V,Western,Hill,Gandaki,Syangja,(magyam),Chisapani,3,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
390170007,Friendship Ebs,Western,Hill,Gandaki,Syangja,(magyam),Chisapani,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
390170008,Mahima Uchcha Ma V,Western,Hill,Gandaki,Syangja,(magyam),Chisapani,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
390180001,Matribhumi Uchha Ma V,Western,Hill,Gandaki,Syangja,Bhanjyang,Chitre,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
390180002,Chitre Bhanjyang Garden Ebs,Western,Hill,Gandaki,Syangja,Bhanjyang,Chetre,8,Urban,Institutional_Public_Trust,Institutional_Public_Trust,,,
390180003,Jana Jagriti Ma V,Western,Hill,Gandaki,Syangja,Bhanjyang,Chitre,3,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,
390190007,Buddha Memorial Ebs,Western,Hill,Gandaki,Syangja,Dahathum,Dahathum,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
390190008,Dahathum Uchha Uchha Ma V,Western,Hill,Gandaki,Syangja,Dahathum,Dahathum,9,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
390190011,Bal Jyoti Ebs,Western,Hill,Gandaki,Syangja,Dahathum,Dahathum,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
390190014,Conscience Ebs,Western,Hill,Gandaki,Syangja,Dahathum,,1,Urban,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,
390200003,Public Academy Ma V,Western,Hill,Gandaki,Syangja,Bhanjyang,Dhapuk,4,Urban,Community_aided,Community_Managed,Community_aided,Community_Teacher_aided,
390200005,Sirukharka Jogisthan Ma V,Western,Hill,Gandaki,Syangja,Bhanjyang,Dhapuk,2,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
390210003,Sarada Mandir Ma V,Western,Hill,Gandaki,Syangja,Faparthum,Faparthum,8,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Managed,
400010001,Arba Bijaya Ma V,Western,Hill,Gandaki,Kaski,Vijaya,Dhadbesi,7,Urban,,,Community_aided,Community_aided,
400010004,Ratan Pande Ma V,Western,Hill,Gandaki,Kaski,Vijaya,Kirakokhor,6,Rural,Community_aided,Community_aided,Community_aided,Community_Unaided,
400020002,Gyan Jyoti Ma V,Western,Hill,Gandaki,Kaski,Armala,Chhaharepani,2,Urban,Community_aided,Community_Managed,Community_Managed,Community_Unaided,
400020003,Annapurna Ma V,Western,Hill,Gandaki,Kaski,Armala,Ramleboat,6,Urban,Community_Managed,Community_Managed,Community_aided,Community_aided,
400020012,Riverdel Ebs,Western,Hill,Gandaki,Kaski,Armala,Greenvalley,1,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
400030006,Jana Kalyan Uchha Ma V,Western,Hill,Gandaki,Kaski,Bhachok,Makaikhola,8,Urban,,Community_aided,Community_aided,Community_aided,Community_Unaided
400040005,Harpankot Ma V,Western,Hill,Gandaki,Kaski,Tamagi,Kudbidanda,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
400040007,Bahadur Uchha Ma V,Western,Hill,Gandaki,Kaski,Tamagi,Deurali,1,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,Community_Unaided
400040008,Jana Kalyan Ebs,Western,Hill,Gandaki,Kaski,Tamagi,Tamagi,5,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
400040009,Panchase Ebs,Western,Hill,Gandaki,Kaski,Tamagi,Deurali,1,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,,,
400050002,Kalika Ma V,Western,Hill,Gandaki,Kaski,Pokhari,Apubhanjang,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
400050003,Chandi Ma V,Western,Hill,Gandaki,Kaski,Pokhari,Barbhoteni,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
400050010,Shantiudaya Uchha Uchha Ma V,Western,Hill,Gandaki,Kaski,Pokhari,Dandagaun,7,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Managed,Community_Teacher_aided
400050014,Saraswati Tika Uchha Uchha Ma V,Western,Hill,Gandaki,Kaski,Pokhari,Chirgadi,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
400050016,Morning Glory Ebs,Western,Hill,Gandaki,Kaski,Pokhari,Kalikasthan,3,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
400050017,Chiragadi Ebs,Western,Hill,Gandaki,Kaski,Pokhari,Betyani,3,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
400060005,Siddha Baraha Uchha Ma V,Western,Hill,Gandaki,Kaski,Chapakot,Majhthum,7,Urban,,,Community_aided,Community_aided,Community_aided
400070006,Birethanti Ma V,Western,Hill,Gandaki,Kaski,Dangsing,Birethanti,5,Urban,Community_aided,Community_Managed,Community_Managed,Community_aided,
400070007,Bhagawati Ma V,Western,Hill,Gandaki,Kaski,Dangsing,Thikhedhunga,8,Urban,Community_aided,Community_aided,Community_aided,Community_Managed,
400070010,Uma Ma V,Western,Hill,Gandaki,Kaski,Dangsing,Mohoria,2,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
400080005,Bishwo Shanti Uchha Uchha Ma V,Western,Hill,Gandaki,Kaski,Deurali,Deurali,2,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Managed,Community_Managed
400090005,Udaya Ma V,Western,Hill,Gandaki,Kaski,Dhampus,Jhagare,2,Urban,Community_aided,Community_Managed,Community_Managed,Community_Unaided,
400090006,Prithvi Narayan Ma V,Western,Hill,Gandaki,Kaski,Dhampus,Deurali,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
400100008,Machapuchhre Uchha Ma V,Western,Hill,Gandaki,Kaski,Pokhari,Dhikurpokhari,4,Urban,,,Community_Managed,Community_Managed,Community_Unaided
400100010,Dharapani Ma V,Western,Hill,Gandaki,Kaski,Pokhari,Dharapani,5,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Managed,
400100011,Morning Star Ebs,Western,Hill,Gandaki,Kaski,Pokhari,Dhikurpokhari,4,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
400100013,Srijana Ma V,Western,Hill,Gandaki,Kaski,Pokhari,Simpali,2,Urban,Community_Managed,Community_Managed,Community_Unaided,Community_Unaided,
400100015,Bal Mandir Ebs,Western,Hill,Gandaki,Kaski,Pokhari,Kande,6,Urban,Institutional_Private_Trust,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,
400100016,Sunrise Ebs,Western,Hill,Gandaki,Kaski,Pokhari,Pokharagaira,4,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
400110001,Baraha Uchha Uchha Ma V,Western,Hill,Gandaki,Kaski,Dhital,Bhidabari,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
400110002,Bhumishwor Ma V,Western,Hill,Gandaki,Kaski,Dhital,Thulodhunga,4,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
400110010,Pik Evrest Ebs,Western,Hill,Gandaki,Kaski,Dhital,Dhital,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
400120003,Sukla Gandaki Uchha Uchha Ma V,Western,Hill,Gandaki,Kaski,Ghachok,Bhalabot,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
400120004,Himalaya Ebs,Western,Hill,Gandaki,Kaski,Ghachok,Banjhatol,9,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,,,
400130002,Dhaulashree Ma V,Western,Hill,Gandaki,Kaski,Ghandruk,Choprang,9,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
400130010,Phumrungkhu Barah Ma V,Western,Hill,Gandaki,Kaski,Ghandruk,Kihun,1,Urban,Community_Unaided,Community_Unaided,Community_Unaided,Community_Unaided,
400130011,Meshram Baraha Ma V,Western,Hill,Gandaki,Kaski,Ghandruk,Kotmaidan,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
400140013,Ramkot Uchha Ma V,Western,Hill,Gandaki,Kaski,Hansapur,Ramkot,6,Urban,,,Community_aided,Community_aided,Community_Unaided
400150008,Ambika Ma V,Western,Hill,Gandaki,Kaski,Hemaja,Suinkhet,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
400150009,Gauri Shankar Uchha Ma V,Western,Hill,Gandaki,Kaski,Hemaja,Milanchok,9,Urban,,,Community_aided,Community_aided,Community_Unaided
400150010,Bishnu Paduka Ma V,Western,Hill,Gandaki,Kaski,Hemaja,Lamachour,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
400150012,Hemja Ebs,Western,Hill,Gandaki,Kaski,Hemaja,Milanchok,4,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
400150013,Mount Kailash Ebs,Western,Hill,Gandaki,Kaski,Hemaja,Camp,1,Urban,Institutional_Private_Trust,Institutional_Public_Trust,Institutional_Public_Trust,,
400150014,Snow View Ebs,Western,Hill,Gandaki,Kaski,Hemaja,Chhapathok,2,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
400150015,Dhaulagiri Ebs,Western,Hill,Gandaki,Kaski,Hemaja,Dhupikhor,9,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
410010002,Lofeling Ebs,Western,Mountain,Gandaki,Manang,Bhraka,Farkyu,1,Rural,Institutional_Public_Trust,Institutional_Public_Trust,,,
410020006,Lok Priya Uchha Uchha Ma V,Western,Mountain,Gandaki,Manang,Chame,Chame,5,Rural,,Community_aided,Community_aided,Community_aided,Community_aided
410070002,Annapurna Ma V,Western,Mountain,Gandaki,Manang,Gaun,Gaun,8,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
410130002,Prakash Jyoti Uchha Uchha Ma V,Western,Mountain,Gandaki,Manang,Thonche,Thonche,6,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
420030003,Div Deep Ma V,Western,Mountain,Dhawalagiri,Mustang,Chhoser,Chhoser,7,Rural,Community_aided,Community_Managed,Community_Managed,Community_Managed,
420070003,Dhaulagiri Awasiya Ebs,Western,Mountain,Dhawalagiri,Mustang,Jomsom,Jomsom,8,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
420070006,Janahit Uchha Uchha Ma V,Western,Mountain,Dhawalagiri,Mustang,Jomsom,Jomsom,6,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
420080006,Jana Shanti Ma V,Western,Mountain,Dhawalagiri,Mustang,Kagbeni,Kagbeni,8,Rural,Community_Managed,Community_Managed,Community_Managed,Community_Managed,
420090002,Jana Adarsha Ma V,Western,Mountain,Dhawalagiri,Mustang,Kowang,Kobang,8,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
420110004,Gyanodaya Ma V,Western,Mountain,Dhawalagiri,Mustang,Lete,Lete,6,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
420120002,Lokunfenhan Ebs,Western,Mountain,Dhawalagiri,Mustang,Lomanthang,Lomanthang,7,Rural,,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
420120003,Maha Karuna Shakpyapa Ebs,Western,Mountain,Dhawalagiri,Mustang,Lomanthang,Chhode,8,Rural,,Institutional_Public_Trust,,,
420120004,Maha Karuna Awasiya Ebs,Western,Mountain,Dhawalagiri,Mustang,Lomanthang,Lomanthang,8,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
420130004,Janwa Ma V,Western,Mountain,Dhawalagiri,Mustang,Marpha,Marpha,1,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
420130005,Saraswati Ebs,Western,Mountain,Dhawalagiri,Mustang,Marpha,Chairo,9,Rural,Institutional_Private_Trust,Institutional_Private_Trust,,,
420160003,Yogendra Ma V,Western,Mountain,Dhawalagiri,Mustang,Tukuche,Tukuche,5,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
430010008,Sishu Kalyan Ma V,Western,Hill,Dhawalagiri,Myagdi,Arman,Arman,6,Rural,Community_aided,Community_Managed,Community_Managed,Community_Managed,
430020005,Mount Everest Ebs,Western,Hill,Dhawalagiri,Myagdi,Arthunge,Hilside,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
430020007,Beni Samudayik Uchha Uchha Ma V,Western,Hill,Dhawalagiri,Myagdi,Arthunge,Benibazar,2,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Teacher_aided
430020008,Jamuna Kharka Uchha Uchha Ma V,Western,Hill,Dhawalagiri,Myagdi,Arthunge,Bhawanipujne,5,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
430020009,Lok Deep Awasiya Ebs,Western,Hill,Dhawalagiri,Myagdi,Arthunge,Mangalaghat,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
430020011,Parkash Uccha Uchha Ma V,Western,Hill,Dhawalagiri,Myagdi,Arthunge,Bazaar,2,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
430020012,Beni Awasiya Ebs,Western,Hill,Dhawalagiri,Myagdi,Arthunge,Sadak,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
430020013,New West Point Secondary Ebs,Western,Hill,Dhawalagiri,Myagdi,Arthunge,Road,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
430030005,Tribhuwan Mangala Ma V,Western,Hill,Dhawalagiri,Myagdi,Babiyachaur,Ryalekhor,4,Urban,Community_aided,Community_Managed,Community_Managed,Community_Unaided,
430030006,Mangala Uchha Uchha Ma V,Western,Hill,Dhawalagiri,Myagdi,Babiyachaur,Babiyachaur,5,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
430030010,Dawning Ebs,Western,Hill,Dhawalagiri,Myagdi,Babiyachaur,Babiyachaur,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
430030011,Malika Janahit Ebs,Western,Hill,Dhawalagiri,Myagdi,Babiyachaur,Babiyachaur,8,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
430040006,Mahadev Ma V,Western,Hill,Dhawalagiri,Myagdi,Begkhola,Bot,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
430050001,Mahendra Ratna Uchha Uchha Ma V,Western,Hill,Dhawalagiri,Myagdi,Baranja,Armang,4,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
430060007,Jayanti Ma V,Western,Hill,Dhawalagiri,Myagdi,Bhakilmi,Timure,5,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
430070001,Kasani Uccha Uchha Ma V,Western,Hill,Dhawalagiri,Myagdi,Bima,Gaun,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
430080003,Amar Ma V,Western,Hill,Dhawalagiri,Myagdi,Chimhola,Chimkhola,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
430090003,Janata Ma V,Western,Hill,Dhawalagiri,Myagdi,Dagnam,Gaun,6,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
430100005,Gyan Prakash Uchha Uchha Ma V,Western,Hill,Dhawalagiri,Myagdi,Dana,Bazar,4,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
430110003,Jana Priya Uchha Uchha Ma V,Western,Hill,Dhawalagiri,Myagdi,Darwang,Bazar,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
430110008,Darwang Ebs,Western,Hill,Dhawalagiri,Myagdi,Darwang,Road,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
430120002,Gau Bom Basta Ma V,Western,Hill,Dhawalagiri,Myagdi,Devisthan,Magardang,6,Urban,Community_aided,Community_Managed,Community_Managed,Community_Unaided,
